date,home,away,neutral,hg,ag,actual,cutoff,train_n,model,p_home,p_draw,p_away,predictable
2025-12-27,Senegal,DR Congo,True,1,1,draw,2025-12-27,5197,dixon_coles,0.5005186388865128,0.3307795393249916,0.16870182178849552,True
2025-12-27,Uganda,Tanzania,True,1,1,draw,2025-12-27,5197,dixon_coles,0.3854828446580728,0.3658515899331971,0.24866556540873014,True
2025-12-27,Nigeria,Tunisia,True,3,2,home,2025-12-27,5197,dixon_coles,0.26347631183952647,0.3218639406866541,0.4146597474738195,True
2025-12-28,Gabon,Mozambique,True,2,3,away,2025-12-27,5197,dixon_coles,0.37065845610175296,0.2722776873063235,0.3570638565919234,True
2025-12-28,Ivory Coast,Cameroon,True,1,1,draw,2025-12-27,5197,dixon_coles,0.3674463913093564,0.3937990111592964,0.2387545975313471,True
2025-12-28,Equatorial Guinea,Sudan,True,0,1,away,2025-12-27,5197,dixon_coles,0.31123921463054005,0.38659088457449187,0.3021699007949681,True
2025-12-28,Algeria,Burkina Faso,True,1,0,home,2025-12-27,5197,dixon_coles,0.5552701992951932,0.23757073402655032,0.20715906667825632,True
2025-12-29,Morocco,Zambia,False,3,0,home,2025-12-27,5197,dixon_coles,0.8490151022907326,0.11987713456544445,0.031107763143822836,True
2025-12-29,Comoros,Mali,True,0,0,draw,2025-12-27,5197,dixon_coles,0.10817698624501566,0.22634607458252268,0.6654769391724619,True
2025-12-29,Angola,Egypt,True,0,0,draw,2025-12-27,5197,dixon_coles,0.22569919648132786,0.341617759765908,0.43268304375276423,True
2025-12-29,Zimbabwe,South Africa,True,2,3,away,2025-12-27,5197,dixon_coles,0.15455972329553958,0.30769057434363806,0.5377497023608223,True
2025-12-30,Benin,Senegal,True,0,3,away,2025-12-27,5197,dixon_coles,0.062223680963577804,0.16739964888364348,0.7703766701527787,True
2025-12-30,Botswana,DR Congo,True,0,3,away,2025-12-27,5197,dixon_coles,0.10604403532594509,0.274680346218873,0.619275618455182,True
2025-12-30,Uganda,Nigeria,True,1,3,away,2025-12-27,5197,dixon_coles,0.16140269610419408,0.24253196634236843,0.5960653375534377,True
2025-12-30,Tanzania,Tunisia,True,1,1,draw,2025-12-27,5197,dixon_coles,0.08784272380220312,0.3048024106000388,0.6073548655977582,True
2025-12-31,Equatorial Guinea,Algeria,True,1,3,away,2025-12-27,5197,dixon_coles,0.05523175405189313,0.1465607306756759,0.7982075152724308,True
2025-12-31,Sudan,Burkina Faso,True,0,2,away,2025-12-27,5197,dixon_coles,0.1267737235340402,0.26957231040974716,0.6036539660562127,True
2025-12-31,Gabon,Ivory Coast,True,2,3,away,2025-12-27,5197,dixon_coles,0.11852417645529241,0.2556331982113551,0.6258426253333527,True
2025-12-31,Mozambique,Cameroon,True,1,2,away,2025-12-27,5197,dixon_coles,0.16372730391795356,0.27987466020797747,0.556398035874069,True
2026-01-03,Senegal,Sudan,True,3,1,home,2025-12-27,5197,dixon_coles,0.7888060888401087,0.1734375444569748,0.03775636670291659,True
2026-01-03,Mali,Tunisia,True,1,1,draw,2025-12-27,5197,dixon_coles,0.31425904350486117,0.38740433449640627,0.2983366219987326,True
2026-01-04,South Africa,Cameroon,True,1,2,away,2025-12-27,5197,dixon_coles,0.29390018528671996,0.3585016150755627,0.3475981996377175,True
2026-01-04,Morocco,Tanzania,False,1,0,home,2025-12-27,5197,dixon_coles,0.8365987279284661,0.1411575588609198,0.022243713210614007,True
2026-01-05,Nigeria,Mozambique,True,4,0,home,2025-12-27,5197,dixon_coles,0.613997034824415,0.2260486074342917,0.1599543577412932,True
2026-01-05,Egypt,Benin,True,3,1,home,2025-12-27,5197,dixon_coles,0.5311497212818648,0.28391647892842903,0.18493379978970612,True
2026-01-06,Algeria,DR Congo,True,1,0,home,2025-12-27,5197,dixon_coles,0.4254786174056172,0.3159238939000966,0.25859748869428606,True
2026-01-06,Ivory Coast,Burkina Faso,True,3,0,home,2025-12-27,5197,dixon_coles,0.43868012396224804,0.3256706248662115,0.23564925117154056,True
2026-01-09,Mali,Senegal,True,0,1,away,2025-12-27,5197,dixon_coles,0.20190755765184318,0.33974038114106103,0.4583520612070957,True
2026-01-09,Morocco,Cameroon,False,2,0,home,2025-12-27,5197,dixon_coles,0.6388550326952853,0.2695420210594336,0.09160294624528115,True
2026-01-10,Algeria,Nigeria,True,0,2,away,2025-12-27,5197,dixon_coles,0.5195039600275766,0.24872464350961224,0.23177139646281117,True
2026-01-10,Egypt,Ivory Coast,True,3,2,home,2025-12-27,5197,dixon_coles,0.25149925589480443,0.3812589548006238,0.36724178930457185,True
2026-01-14,Senegal,Egypt,True,1,0,home,2025-12-27,5197,dixon_coles,0.5505873677325728,0.2963464678820458,0.1530661643853813,True
2026-01-14,Morocco,Nigeria,False,0,0,draw,2025-12-27,5197,dixon_coles,0.7107310640369575,0.20512381690209947,0.08414511906094299,True
2026-01-17,Egypt,Nigeria,True,0,0,draw,2025-12-27,5197,dixon_coles,0.3564625494490124,0.31072872291854275,0.3328087276324446,True
2026-01-18,Morocco,Senegal,False,3,0,home,2025-12-27,5197,dixon_coles,0.42646617821314026,0.34751213795903396,0.22602168382782564,True
2026-01-18,Bolivia,Panama,False,1,1,draw,2025-12-27,5197,dixon_coles,0.43436533811870787,0.2631737518698891,0.30246091001140296,True
2026-01-18,Grenada,Jamaica,False,0,1,away,2025-12-27,5197,dixon_coles,0.08223980008461478,0.18269089715138026,0.7350693027640052,True
2026-01-22,Panama,Mexico,False,0,1,away,2025-12-27,5197,dixon_coles,0.2548540197703722,0.257650024542884,0.48749595568674375,True
2026-01-25,Bolivia,Mexico,False,0,1,away,2025-12-27,5197,dixon_coles,0.2463747522493534,0.2648620437924005,0.48876320395824596,True
2026-01-26,Uzbekistan,China,True,2,2,draw,2025-12-27,5197,dixon_coles,0.6297245265316317,0.2765273921664058,0.09374808130196274,True
2026-02-25,Mexico,Iceland,False,4,0,home,2026-02-10,5238,dixon_coles,0.6368619304778366,0.20943027969014055,0.15370778983202282,True
2026-03-15,Bolivia,Trinidad and Tobago,False,3,0,home,2026-02-10,5238,dixon_coles,0.7612964009117227,0.16187445278508614,0.07682914630319128,True
2026-03-25,Kazakhstan,Namibia,False,2,0,home,2026-02-10,5238,dixon_coles,0.5267083434577947,0.28241489384254953,0.19087676269965584,True
2026-03-25,Equatorial Guinea,Kyrgyzstan,True,1,0,home,2026-02-10,5238,dixon_coles,0.32019656511085354,0.3100818620475204,0.3697215728416261,True
2026-03-25,Bermuda,DR Congo,True,0,2,away,2026-02-10,5238,dixon_coles,0.0061975747827503706,0.028374540893331256,0.965427884323918,True
2026-03-26,Cayman Islands,British Virgin Islands,False,1,1,draw,2026-02-10,5238,dixon_coles,0.3583147696773071,0.2928719429551893,0.34881328736750383,True
2026-03-26,Bahamas,Anguilla,True,1,3,away,2026-02-10,5238,dixon_coles,0.5746548269534576,0.24618751441279169,0.17915765863375083,True
2026-03-26,Bonaire,Saint Vincent and the Grenadines,False,3,1,home,2026-02-10,5238,dixon_coles,0.1229166208611708,0.17062442622320373,0.7064589529156255,True
2026-03-26,Saint Martin,Barbados,True,3,1,home,2026-02-10,5238,dixon_coles,0.5067517257145016,0.21735780813700065,0.27589046614849766,True
2026-03-26,Martinique,Cuba,True,2,2,draw,2026-02-10,5238,dixon_coles,0.44147169035889555,0.33481430864921025,0.22371400099189415,True
2026-03-26,Tanzania,Liechtenstein,True,0,1,away,2026-02-10,5238,dixon_coles,0.676352062527694,0.28067040672806093,0.042977530744245034,True
2026-03-26,Denmark,North Macedonia,False,4,0,home,2026-02-10,5238,dixon_coles,0.8106206735853636,0.13459593987741075,0.054783386537225615,True
2026-03-26,Czech Republic,Republic of Ireland,False,2,2,draw,2026-02-10,5238,dixon_coles,0.4746466335033305,0.29131509377779813,0.23403827271887143,True
2026-03-26,Turkey,Romania,False,1,0,home,2026-02-10,5238,dixon_coles,0.6122353039364383,0.20976936817064326,0.17799532789291833,True
2026-03-26,Slovakia,Kosovo,False,3,4,away,2026-02-10,5238,dixon_coles,0.33787116303814035,0.32161911569584434,0.3405097212660154,True
2026-03-26,Ukraine,Sweden,True,1,3,away,2026-02-10,5238,dixon_coles,0.3796327683649352,0.24375426477703718,0.3766129668580276,True
2026-03-26,Dominican Republic,El Salvador,False,2,2,draw,2026-02-10,5238,dixon_coles,0.4865072981900185,0.3050412361394854,0.20845146567049622,True
2026-03-26,Wales,Bosnia and Herzegovina,False,1,1,draw,2026-02-10,5238,dixon_coles,0.5533723024867787,0.24847268317396176,0.19815501433925933,True
2026-03-26,Poland,Albania,False,2,1,home,2026-02-10,5238,dixon_coles,0.46788318955829405,0.3084696503329438,0.22364716010876207,True
2026-03-26,Brazil,France,True,1,2,away,2026-02-10,5238,dixon_coles,0.41808089282473304,0.2841330315073706,0.2977860756678963,True
2026-03-26,Colombia,Croatia,True,1,2,away,2026-02-10,5238,dixon_coles,0.5209554119374615,0.2716662193659936,0.20737836869654475,True
2026-03-26,Georgia,Israel,False,2,2,draw,2026-02-10,5238,dixon_coles,0.5490796538003103,0.2099950945403185,0.24092525165937123,True
2026-03-26,Cyprus,Belarus,False,0,1,away,2026-02-10,5238,dixon_coles,0.3426700304019382,0.2573972444063065,0.3999327251917552,True
2026-03-26,Vietnam,Bangladesh,False,3,0,home,2026-02-10,5238,dixon_coles,0.8322821796257096,0.1258633700221106,0.04185445035217998,True
2026-03-26,New Caledonia,Jamaica,True,0,1,away,2026-02-10,5238,dixon_coles,0.025144037879795057,0.09747697249192393,0.8773789896282809,True
2026-03-26,Bolivia,Suriname,True,2,1,home,2026-02-10,5238,dixon_coles,0.5031330674990385,0.29791005765110695,0.19895687484985475,True
2026-03-26,Italy,Northern Ireland,False,2,0,home,2026-02-10,5238,dixon_coles,0.6694757669496116,0.2089654510767813,0.12155878197360691,True
2026-03-26,Moldova,Lithuania,False,0,2,away,2026-02-10,5238,dixon_coles,0.3632380948846573,0.3233665250440876,0.31339538007125495,True
2026-03-27,China,Curaçao,True,2,0,home,2026-03-27,5266,dixon_coles,0.2962943186206727,0.327097643579693,0.3766080377996342,True
2026-03-27,Indonesia,Saint Kitts and Nevis,False,4,0,home,2026-03-27,5266,dixon_coles,0.8960438227770235,0.0734176883681086,0.030538488854868005,True
2026-03-27,Australia,Cameroon,False,1,0,home,2026-03-27,5266,dixon_coles,0.5844634521497261,0.2698751798463331,0.14566136800394078,True
2026-03-27,Azerbaijan,Saint Lucia,False,6,1,home,2026-03-27,5266,dixon_coles,0.8616733793604485,0.1034651202460456,0.034861500393505745,True
2026-03-27,Solomon Islands,Bulgaria,True,2,10,away,2026-03-27,5266,dixon_coles,0.008096744189143888,0.04588086329618872,0.9460223925146674,True
2026-03-27,Chile,Cape Verde,True,4,2,home,2026-03-27,5266,dixon_coles,0.5703915190824563,0.27851694166800917,0.1510915392495345,True
2026-03-27,Guyana,Dominica,True,2,0,home,2026-03-27,5266,dixon_coles,0.8111443696235757,0.12514254297833818,0.06371308739808601,True
2026-03-27,Kenya,Estonia,True,1,1,draw,2026-03-27,5266,dixon_coles,0.23362757879664256,0.27455565818281635,0.4918167630205411,True
2026-03-27,Rwanda,Grenada,False,4,0,home,2026-03-27,5266,dixon_coles,0.614576997772369,0.2824708202806762,0.10295218194695485,True
2026-03-27,Venezuela,Trinidad and Tobago,True,4,1,home,2026-03-27,5266,dixon_coles,0.8416025032140966,0.11595578625237106,0.042441710533532614,True
2026-03-27,Uzbekistan,Gabon,False,3,1,home,2026-03-27,5266,dixon_coles,0.748265815159399,0.1681960853645283,0.08353809947607273,True
2026-03-27,Belize,Sint Maarten,True,2,3,away,2026-03-27,5266,dixon_coles,0.48389093456530263,0.25262323384608876,0.2634858315886087,True
2026-03-27,Iran,Nigeria,True,1,2,away,2026-03-27,5266,dixon_coles,0.4048478210994646,0.297649251964951,0.2975029269355844,True
2026-03-27,New Zealand,Finland,False,0,2,away,2026-03-27,5266,dixon_coles,0.3796707968598859,0.33038840317405993,0.28994079996605415,True
2026-03-27,Costa Rica,Jordan,True,2,2,draw,2026-03-27,5266,dixon_coles,0.3262469659360135,0.2717027272692156,0.40205030679477083,True
2026-03-27,South Africa,Panama,False,1,1,draw,2026-03-27,5266,dixon_coles,0.3948664340771771,0.278607034511059,0.326526531411764,True
2026-03-27,Russia,Nicaragua,False,3,1,home,2026-03-27,5266,dixon_coles,0.894854015830383,0.08567577004856214,0.019470214121055,True
2026-03-27,Algeria,Guatemala,True,7,0,home,2026-03-27,5266,dixon_coles,0.6839233206815858,0.204800029728703,0.11127664958971129,True
2026-03-27,Argentina,Mauritania,False,2,1,home,2026-03-27,5266,dixon_coles,0.9724155094596505,0.025400924461809696,0.0021835660785398175,True
2026-03-27,Austria,Ghana,False,5,1,home,2026-03-27,5266,dixon_coles,0.7126127143492476,0.19544205954528776,0.09194522610546478,True
2026-03-27,England,Uruguay,False,1,1,draw,2026-03-27,5266,dixon_coles,0.5412476731539826,0.29398938609659303,0.16476294074942432,True
2026-03-27,Guinea,Togo,True,2,2,draw,2026-03-27,5266,dixon_coles,0.5072784766198933,0.3096309189626388,0.18309060441746788,True
2026-03-27,Liberia,Benin,True,0,1,away,2026-03-27,5266,dixon_coles,0.18667284755385175,0.26509069141623276,0.5482364610299155,True
2026-03-27,Greece,Paraguay,False,0,1,away,2026-03-27,5266,dixon_coles,0.4445068391461915,0.3004363679664074,0.25505679288740124,True
2026-03-27,Montenegro,Andorra,False,2,0,home,2026-03-27,5266,dixon_coles,0.6525897259049873,0.2615678752273215,0.08584239886769138,True
2026-03-27,Morocco,Ecuador,True,1,1,draw,2026-03-27,5266,dixon_coles,0.25851229205229026,0.48611922219790843,0.25536848574980126,True
2026-03-27,Netherlands,Norway,False,2,1,home,2026-03-27,5266,dixon_coles,0.527637890141682,0.2186959030786171,0.25366620677970086,True
2026-03-27,Saudi Arabia,Egypt,False,0,4,away,2026-03-27,5266,dixon_coles,0.33393229376343375,0.3414471085121748,0.32462059772439145,True
2026-03-27,Switzerland,Germany,False,3,4,away,2026-03-27,5266,dixon_coles,0.4104841367028715,0.24724587526656652,0.3422699880305621,True
2026-03-27,Spain,Serbia,False,3,0,home,2026-03-27,5266,dixon_coles,0.7931063879909663,0.14220333356853843,0.06469027844049538,True
2026-03-27,Libya,Niger,True,0,0,draw,2026-03-27,5266,dixon_coles,0.3523329839821256,0.28569364834908195,0.36197336766879257,True
2026-03-28,Senegal,Peru,True,2,0,home,2026-03-27,5266,dixon_coles,0.43213878191512717,0.3604410336293559,0.20742018445551683,True
2026-03-28,Puerto Rico,United States Virgin Islands,False,2,0,home,2026-03-27,5266,dixon_coles,0.9898744006081517,0.008576996466304537,0.0015486029255435216,True
2026-03-28,Namibia,Comoros,True,0,0,draw,2026-03-27,5266,dixon_coles,0.20377739713495002,0.28998159041070726,0.5062410124543427,True
2026-03-28,Botswana,Zimbabwe,False,0,3,away,2026-03-27,5266,dixon_coles,0.32433125642554483,0.32203907864758063,0.35362966492687437,True
2026-03-28,Kyrgyzstan,Madagascar,True,2,5,away,2026-03-27,5266,dixon_coles,0.2859455270685942,0.27335850781680315,0.4406959651146025,True
2026-03-28,United States,Belgium,False,2,5,away,2026-03-27,5266,dixon_coles,0.3111825690243464,0.2611777226247297,0.42763970835092385,True
2026-03-28,Scotland,Japan,False,0,1,away,2026-03-27,5266,dixon_coles,0.26805853450166184,0.2592747997433659,0.4726666657549723,True
2026-03-28,Canada,Iceland,False,2,2,draw,2026-03-27,5266,dixon_coles,0.686759102618103,0.19302183147499735,0.12021906590689967,True
2026-03-28,Mexico,Portugal,False,0,0,draw,2026-03-27,5266,dixon_coles,0.2397648327104478,0.24801517937088313,0.512219987918669,True
2026-03-28,Ivory Coast,South Korea,True,4,0,home,2026-03-27,5266,dixon_coles,0.2585488879013336,0.3166254085720442,0.4248257035266222,True
2026-03-28,Hungary,Slovenia,False,1,0,home,2026-03-27,5266,dixon_coles,0.36975759946218845,0.3320139608023895,0.2982284397354222,True
2026-03-28,Haiti,Tunisia,True,0,1,away,2026-03-27,5266,dixon_coles,0.1767750415713778,0.25201253634433407,0.5712124220842881,True
2026-03-28,Burkina Faso,Guinea-Bissau,False,5,0,home,2026-03-27,5266,dixon_coles,0.749269998443451,0.1779831999327783,0.07274680162377088,True
2026-03-28,San Marino,Faroe Islands,False,1,2,away,2026-03-27,5266,dixon_coles,0.04012102396932497,0.1603516604668828,0.7995273155637923,True
2026-03-29,Barbados,Saint Vincent and the Grenadines,True,2,3,away,2026-03-27,5266,dixon_coles,0.12146136234751767,0.1554773237924689,0.7230613138600134,True
2026-03-29,British Virgin Islands,Anguilla,True,4,0,home,2026-03-27,5266,dixon_coles,0.6307535840819495,0.24184926616570912,0.12739714975234118,True
2026-03-29,Cayman Islands,Bahamas,False,1,0,home,2026-03-27,5266,dixon_coles,0.6540295396398206,0.19202984256299702,0.15394061779718246,True
2026-03-29,Dominican Republic,Cuba,False,1,1,draw,2026-03-27,5266,dixon_coles,0.7163675806386827,0.17932617157701825,0.10430624778429914,True
2026-03-29,Bonaire,Saint Martin,False,0,3,away,2026-03-27,5266,dixon_coles,0.3359393882158877,0.2319983237066501,0.4320622880774621,True
2026-03-29,Aruba,Liechtenstein,True,4,1,home,2026-03-27,5266,dixon_coles,0.3450913161408749,0.3836931282703359,0.27121555558878924,True
2026-03-29,Lithuania,Georgia,False,0,2,away,2026-03-27,5266,dixon_coles,0.13107164816502725,0.2336067246723202,0.6353216271626527,True
2026-03-29,Colombia,France,True,1,3,away,2026-03-27,5266,dixon_coles,0.4008617836554595,0.2816266304111487,0.3175115859333918,True
2026-03-29,Armenia,Belarus,False,1,2,away,2026-03-27,5266,dixon_coles,0.3371661520391398,0.25416651981876764,0.40866732814209256,True
2026-03-29,Martinique,El Salvador,True,0,1,away,2026-03-27,5266,dixon_coles,0.2729354726634319,0.3696172668171553,0.3574472605194131,True
2026-03-30,Dominica,Sint Maarten,True,0,0,draw,2026-03-27,5266,dixon_coles,0.2623444845424631,0.24291985816618414,0.4947356572913527,True
2026-03-30,Guyana,Belize,True,3,1,home,2026-03-27,5266,dixon_coles,0.5858677979414254,0.22735145250803443,0.1867807495505402,True
2026-03-30,Uzbekistan,Venezuela,False,0,0,draw,2026-03-27,5266,dixon_coles,0.368822356170875,0.30439784624895316,0.32677979758017184,True
2026-03-30,Gabon,Trinidad and Tobago,True,2,2,draw,2026-03-27,5266,dixon_coles,0.5324943010253851,0.24345137050966256,0.22405432846495243,True
2026-03-30,Grenada,Kenya,True,0,3,away,2026-03-27,5266,dixon_coles,0.14008449695617586,0.2284752575790626,0.6314402454647616,True
2026-03-30,New Zealand,Chile,False,4,1,home,2026-03-27,5266,dixon_coles,0.1956212070266577,0.3031415645521327,0.5012372284212097,True
2026-03-30,Rwanda,Estonia,False,2,0,home,2026-03-27,5266,dixon_coles,0.28277351636127535,0.37661546173260335,0.34061102190612125,True
2026-03-30,Indonesia,Bulgaria,False,0,1,away,2026-03-27,5266,dixon_coles,0.2991791301783718,0.28840010914127495,0.4124207606803531,True
2026-03-30,Saint Kitts and Nevis,Solomon Islands,True,4,2,home,2026-03-27,5266,dixon_coles,0.600626959696959,0.22983301384918736,0.1695400264538536,True
2026-03-30,Azerbaijan,Sierra Leone,False,1,1,draw,2026-03-27,5266,dixon_coles,0.4086222996835612,0.2942447687593226,0.2971329315571164,True
2026-03-30,Germany,Ghana,False,2,1,home,2026-03-27,5266,dixon_coles,0.8422615501461019,0.11260398398699081,0.045134465866907225,True
2026-03-30,Cyprus,Moldova,False,3,2,home,2026-03-27,5266,dixon_coles,0.5652204021516642,0.24207259336720088,0.19270700448113487,True
2026-03-30,Cape Verde,Finland,True,1,1,draw,2026-03-27,5266,dixon_coles,0.3155912112311964,0.3334181971494448,0.35099059161935875,True
2026-03-31,Spain,Egypt,False,0,0,draw,2026-03-27,5266,dixon_coles,0.8839662179497877,0.08771276333391408,0.028321018716298343,True
2026-03-31,Republic of Ireland,North Macedonia,False,0,0,draw,2026-03-27,5266,dixon_coles,0.5722920697174015,0.2604214949501118,0.16728643533248674,True
2026-03-31,Russia,Mali,False,0,0,draw,2026-03-27,5266,dixon_coles,0.4851052938114728,0.3213236666426059,0.19357103954592123,True
2026-03-31,San Marino,Andorra,False,0,0,draw,2026-03-27,5266,dixon_coles,0.16881139041673335,0.3926138494175841,0.4385747601656827,True
2026-03-31,Senegal,Gambia,False,3,1,home,2026-03-27,5266,dixon_coles,0.8787150211142212,0.086139497699825,0.03514548118595373,True
2026-03-31,Serbia,Saudi Arabia,False,2,1,home,2026-03-27,5266,dixon_coles,0.5868100505464148,0.271606199970967,0.14158374948261812,True
2026-03-31,Slovakia,Romania,False,2,0,home,2026-03-27,5266,dixon_coles,0.39467942872219886,0.2962913495314176,0.3090292217463835,True
2026-03-31,South Africa,Panama,False,1,2,away,2026-03-27,5266,dixon_coles,0.3948664340771771,0.278607034511059,0.326526531411764,True
2026-03-31,Ukraine,Albania,True,1,0,home,2026-03-27,5266,dixon_coles,0.39464382553938404,0.3161714128890032,0.28918476157161255,True
2026-03-31,Cameroon,China,True,2,0,home,2026-03-27,5266,dixon_coles,0.5556019578542681,0.29432973171043214,0.15006831043529964,True
2026-03-31,Wales,Northern Ireland,False,1,1,draw,2026-03-27,5266,dixon_coles,0.448187579618679,0.2991261668456323,0.2526862535356885,True
2026-03-31,DR Congo,Jamaica,True,1,0,home,2026-03-27,5266,dixon_coles,0.4915729593254884,0.3504676906205434,0.15795935005396797,True
2026-03-31,Iraq,Bolivia,True,2,1,home,2026-03-27,5266,dixon_coles,0.3003373611999675,0.3315795802087374,0.3680830585912953,True
2026-03-31,Kazakhstan,Comoros,False,1,0,home,2026-03-27,5266,dixon_coles,0.4451728023278161,0.26499382335866445,0.28983337431351947,True
2026-03-31,Sweden,Poland,False,3,2,home,2026-03-27,5266,dixon_coles,0.4702948864890786,0.2354019228616943,0.29430319064922716,True
2026-03-31,Kosovo,Turkey,False,0,1,away,2026-03-27,5266,dixon_coles,0.37596202742975615,0.2503522525075193,0.3736857200627246,True
2026-03-31,Czech Republic,Denmark,False,2,2,draw,2026-03-27,5266,dixon_coles,0.21951878958832516,0.24644951043748267,0.5340316999741921,True
2026-03-31,Australia,Curaçao,False,5,1,home,2026-03-27,5266,dixon_coles,0.7957008462718252,0.15049945226216024,0.05379970146601454,True
2026-03-31,Peru,Honduras,True,2,2,draw,2026-03-27,5266,dixon_coles,0.5306366473202995,0.3334163692724622,0.13594698340723843,True
2026-03-31,United States,Portugal,False,0,2,away,2026-03-27,5266,dixon_coles,0.20338928690819486,0.21855182207481058,0.5780588910169946,True
2026-03-31,Norway,Switzerland,False,0,0,draw,2026-03-27,5266,dixon_coles,0.4702381669487121,0.23722420008224465,0.29253763296904334,True
2026-03-31,Bosnia and Herzegovina,Italy,False,1,1,draw,2026-03-27,5266,dixon_coles,0.1589781691047163,0.21299541123600113,0.6280264196592823,True
2026-03-31,Netherlands,Ecuador,False,1,1,draw,2026-03-27,5266,dixon_coles,0.4026464381102014,0.3316379712685555,0.26571559062124317,True
2026-03-31,Algeria,Uruguay,True,0,0,draw,2026-03-27,5266,dixon_coles,0.20104241127027786,0.2956309745421694,0.5033266141875525,True
2026-03-31,Argentina,Zambia,False,5,0,home,2026-03-27,5266,dixon_coles,0.9771370803643282,0.020064695998001425,0.0027982236376703543,True
2026-03-31,Austria,South Korea,False,1,0,home,2026-03-27,5266,dixon_coles,0.527909612218578,0.2582595058570169,0.21383088192440508,True
2026-03-31,Benin,Guinea,True,1,0,home,2026-03-27,5266,dixon_coles,0.24670891764105757,0.29442558973868743,0.4588654926202549,True
2026-03-31,Brazil,Croatia,True,3,1,home,2026-03-27,5266,dixon_coles,0.4633322171933756,0.28230207968239235,0.25436570312423207,True
2026-03-31,Burkina Faso,Guinea-Bissau,False,1,1,draw,2026-03-27,5266,dixon_coles,0.749269998443451,0.1779831999327783,0.07274680162377088,True
2026-03-31,Canada,Tunisia,False,0,0,draw,2026-03-27,5266,dixon_coles,0.5574954171166115,0.27935480229512794,0.1631497805882608,True
2026-03-31,Costa Rica,Iran,True,0,5,away,2026-03-27,5266,dixon_coles,0.19670722927591133,0.27273879834021736,0.5305539723838713,True
2026-03-31,England,Japan,False,0,1,away,2026-03-27,5266,dixon_coles,0.569618233768,0.2552881246043317,0.17509364162766816,True
2026-03-31,Niger,Togo,True,0,1,away,2026-03-27,5266,dixon_coles,0.47042557119597184,0.2784320355924499,0.25114239321157816,True
2026-03-31,Haiti,Iceland,True,1,1,draw,2026-03-27,5266,dixon_coles,0.22137013694337568,0.21845753063505718,0.560172332421567,True
2026-03-31,Hungary,Greece,False,0,0,draw,2026-03-27,5266,dixon_coles,0.2708188215227891,0.274768686715839,0.45441249176137194,True
2026-03-31,Ivory Coast,Scotland,True,1,0,home,2026-03-27,5266,dixon_coles,0.2591037554656922,0.3102205226581126,0.4306757218761953,True
2026-03-31,Jordan,Nigeria,True,2,2,draw,2026-03-27,5266,dixon_coles,0.276038676873706,0.26279205519452353,0.46116926793177027,True
2026-03-31,Liberia,Libya,True,2,2,draw,2026-03-27,5266,dixon_coles,0.17161520383287748,0.2891669701004419,0.5392178260666805,True
2026-03-31,Botswana,Malawi,False,1,0,home,2026-03-27,5266,dixon_coles,0.36652046299821484,0.33321817333781806,0.3002613636639671,True
2026-03-31,Mexico,Belgium,True,1,1,draw,2026-03-27,5266,dixon_coles,0.27589212246335093,0.29438878569021193,0.429719091846437,True
2026-03-31,Montenegro,Slovenia,False,2,3,away,2026-03-27,5266,dixon_coles,0.16801017845642272,0.2883468555434633,0.5436429660001139,True
2026-03-31,Morocco,Paraguay,True,2,1,home,2026-03-27,5266,dixon_coles,0.4127377518922994,0.39793028267045366,0.18933196543724695,True
2026-03-31,Equatorial Guinea,Madagascar,True,1,1,draw,2026-03-27,5266,dixon_coles,0.27712553011030994,0.30115550590171886,0.42171896398797126,True
2026-05-16,Republic of Ireland,Grenada,True,5,0,home,2026-05-11,5377,dixon_coles,0.9358810095369332,0.05447353231746758,0.009645458145599209,True
2026-05-22,Mexico,Ghana,False,2,0,home,2026-05-11,5377,dixon_coles,0.6176153422203113,0.24209118762102072,0.14029347015866792,True
2026-05-26,Morocco,Burundi,False,5,0,home,2026-05-11,5377,dixon_coles,0.9058702676145896,0.08139277787585715,0.012736954509553486,True
2026-05-26,Nigeria,Zimbabwe,True,2,0,home,2026-05-11,5377,dixon_coles,0.6524525836829556,0.2242094089561701,0.12333800736087414,True
2026-05-27,India,Jamaica,True,0,2,away,2026-05-11,5377,dixon_coles,0.10795993826641873,0.32431799779841314,0.5677220639351679,True
2026-05-28,Egypt,Russia,False,1,0,home,2026-05-11,5377,dixon_coles,0.336692494571368,0.3470219216553541,0.3162855837732781,True
2026-05-28,Republic of Ireland,Qatar,False,1,0,home,2026-05-11,5377,dixon_coles,0.6672025929289127,0.20616911213126093,0.1266282949398266,True
2026-05-29,Andorra,Iraq,True,0,1,away,2026-05-11,5377,dixon_coles,0.054259964065666,0.2802729021355629,0.6654671337987712,True
2026-05-29,Bosnia and Herzegovina,North Macedonia,False,0,0,draw,2026-05-11,5377,dixon_coles,0.4814063498415319,0.27988924104260676,0.2387044091158613,True
2026-05-29,Iran,Gambia,True,3,1,home,2026-05-11,5377,dixon_coles,0.6930688074908047,0.1868649845733333,0.12006620793586194,True
2026-05-29,South Africa,Nicaragua,False,0,0,draw,2026-05-11,5377,dixon_coles,0.8066162624319402,0.14335783022329876,0.05002590734476107,True
2026-05-30,Ecuador,Saudi Arabia,True,2,1,home,2026-05-11,5377,dixon_coles,0.5934509203357757,0.31434798274728315,0.09220109691694085,True
